,Unnamed: 0,speech,word_count,sentence_count,average_words,average_syl_per_word,flesch_kincaid_score,flesch_kincaid_grade_level,total_gendered_terms,female_gendered_terms,male_gendered_terms,terms_of_equality,terms_for_race,terms_for_religion,political_party,president,time_period,year
332,332,<_io.TextIOWrapper name='corpus/harding/harding_speeches_007.txt' mode='rt' encoding='cp1252'>,6855,269,26.15241635687732,1.7169948942377826,35.032529345253124,14.869982131187992,28,6,22,6,1,1,8.0,harding,7.0,1920
333,333,<_io.TextIOWrapper name='corpus/harding/harding_speeches_008.txt' mode='rt' encoding='cp1252'>,547,30,18.933333333333334,1.8446069469835469,31.56391895185865,13.560361974405856,1,0,1,0,0,0,8.0,harding,7.0,1920
334,334,<_io.TextIOWrapper name='corpus/harding/harding_speeches_009.txt' mode='rt' encoding='cp1252'>,519,29,18.655172413793107,1.6917148362235068,44.78092485549135,11.647752308816695,0,0,0,0,0,0,8.0,harding,7.0,1920
335,335,<_io.TextIOWrapper name='corpus/harding/harding_speeches_010.txt' mode='rt' encoding='cp1252'>,530,24,22.75,1.760377358490566,34.815825471698126,14.05495283018868,0,0,0,0,0,0,8.0,harding,7.0,1920
336,336,<_io.TextIOWrapper name='corpus/harding/harding_speeches_011.txt' mode='rt' encoding='cp1252'>,565,26,22.461538461538463,1.6690265486725664,42.83689244383936,12.864513274336286,7,0,7,0,0,0,8.0,harding,7.0,1920
337,337,<_io.TextIOWrapper name='corpus/harding/harding_speeches_012.txt' mode='rt' encoding='cp1252'>,553,33,17.545454545454547,1.566003616636528,56.542457668913386,9.731569949038306,3,1,2,0,0,1,8.0,harding,7.0,1920
338,338,<_io.TextIOWrapper name='corpus/harding/harding_speeches_013.txt' mode='rt' encoding='cp1252'>,485,26,19.26923076923077,1.6391752577319587,48.602503965107076,11.267268041237116,4,0,4,0,2,0,8.0,harding,7.0,1920
339,339,<_io.TextIOWrapper name='corpus/harding/harding_speeches_014.txt' mode='rt' encoding='cp1252'>,357,14,26.07142857142857,1.6694677871148458,39.13552521008404,14.277577030812328,0,0,0,0,0,0,8.0,harding,7.0,1920
340,340,<_io.TextIOWrapper name='corpus/harding/harding_speeches_015.txt' mode='rt' encoding='cp1252'>,551,30,19.166666666666668,1.573502722323049,54.26250302480338,10.452332123411981,2,0,2,0,2,0,8.0,harding,7.0,1921
341,341,<_io.TextIOWrapper name='corpus/harding/harding_speeches_016.txt' mode='rt' encoding='cp1252'>,702,36,20.194444444444443,1.552706552706553,54.97866452991457,10.607770655270656,6,2,4,0,0,2,8.0,harding,7.0,1921
342,342,<_io.TextIOWrapper name='corpus/harding/harding_speeches_017.txt' mode='rt' encoding='cp1252'>,562,30,19.4,1.5587188612099645,55.276384341637026,10.36888256227758,1,0,1,0,0,0,8.0,harding,7.0,1921
343,343,<_io.TextIOWrapper name='corpus/harrison/harrison_speeches_000.txt' mode='rt' encoding='cp1252'>,8462,214,40.411214953271035,1.6461829354762467,26.55054048113945,19.595332470395416,59,5,54,1,0,2,3.0,harrison,3.0,1841
344,344,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_000.txt' mode='rt' encoding='cp1252'>,312,12,25.91666666666667,1.7211538461538465,34.919967948717954,14.827115384615386,1,0,1,0,0,0,8.0,hayes,4.0,1877
345,345,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_001.txt' mode='rt' encoding='cp1252'>,153,8,19.25,1.830065359477124,32.47272058823532,13.512271241830067,2,0,2,0,0,0,8.0,hayes,4.0,1877
346,346,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_002.txt' mode='rt' encoding='cp1252'>,2476,60,41.766666666666666,1.688206785137318,21.619539310716252,20.61984006462035,9,0,9,1,2,1,8.0,hayes,4.0,1877
347,347,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_003.txt' mode='rt' encoding='cp1252'>,1136,32,36.1875,1.5105633802816902,42.31102552816903,16.347772887323945,0,0,0,0,0,0,8.0,hayes,4.0,1878
348,348,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_004.txt' mode='rt' encoding='cp1252'>,3188,67,48.119402985074636,1.7195734002509409,12.517896308919662,23.467533287140213,4,0,4,3,2,1,8.0,hayes,4.0,1879
349,349,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_005.txt' mode='rt' encoding='cp1252'>,7874,266,30.590225563909772,1.7073914147828295,31.340607362004217,16.4874066643622,13,1,12,3,17,0,8.0,hayes,4.0,1878
350,350,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_006.txt' mode='rt' encoding='cp1252'>,10721,319,34.3166144200627,1.6863165749463669,29.341254123173737,17.692015208191577,10,0,10,5,13,1,8.0,hayes,4.0,1877
351,351,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_007.txt' mode='rt' encoding='cp1252'>,394,11,35.72727272727273,1.7106598984771573,25.84999077065072,18.529423165666817,0,0,0,0,10,0,8.0,hayes,4.0,1879
352,352,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_008.txt' mode='rt' encoding='cp1252'>,2387,55,43.94545454545455,1.6614997905320483,21.66748135735236,21.15442480100545,3,0,3,0,1,0,8.0,hayes,4.0,1879
353,353,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_009.txt' mode='rt' encoding='cp1252'>,4915,167,30.119760479041915,1.6447609359104782,37.11666793574602,15.564885630569991,17,0,17,4,1,0,8.0,hayes,4.0,1879
354,354,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_010.txt' mode='rt' encoding='cp1252'>,4132,129,32.67441860465117,1.6984511132623428,29.98150093428489,17.1947463923096,11,0,11,1,0,0,8.0,hayes,4.0,1879
355,355,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_011.txt' mode='rt' encoding='cp1252'>,546,15,36.8,1.7417582417582418,22.13025274725277,19.31474725274725,0,0,0,0,3,0,8.0,hayes,5.0,1880
356,356,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_012.txt' mode='rt' encoding='cp1252'>,11633,349,34.323782234957015,1.7110805467205363,27.238946778961267,17.987025522935568,23,1,22,6,18,0,8.0,hayes,4.0,1879
357,357,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_013.txt' mode='rt' encoding='cp1252'>,3592,90,40.56666666666667,1.640033407572383,26.913007052709734,19.583394209354122,27,0,27,1,0,0,8.0,hayes,5.0,1880
358,358,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_014.txt' mode='rt' encoding='cp1252'>,13354,476,28.75,1.7165643252957916,32.43240807997603,15.87795903849034,25,2,23,5,22,0,8.0,hayes,5.0,1880
359,359,<_io.TextIOWrapper name='corpus/hayes/hayes_speeches_015.txt' mode='rt' encoding='cp1252'>,1253,33,38.51515151515152,1.6560255387071032,27.642360637500307,18.97201044765291,1,0,1,0,0,0,8.0,hayes,5.0,1881
360,360,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_000.txt' mode='rt' encoding='cp1252'>,3749,165,23.418181818181814,1.724193118164844,37.19880765779968,13.888569703436072,10,3,7,2,2,2,8.0,hoover,7.0,1929
361,361,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_001.txt' mode='rt' encoding='cp1252'>,6189,283,22.858657243816253,1.6813701728873809,41.3895462712541,13.165044365159435,28,7,21,12,3,0,8.0,hoover,7.0,1928
362,362,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_002.txt' mode='rt' encoding='cp1252'>,373,13,29.23076923076923,1.6997319034852547,33.368450195916694,15.86683646112601,2,0,2,2,0,0,8.0,hoover,7.0,1929
363,363,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_003.txt' mode='rt' encoding='cp1252'>,640,37,18.027027027027028,1.5484375,57.539755067567604,9.712103040540542,6,1,5,0,4,0,8.0,hoover,7.0,1929
364,364,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_004.txt' mode='rt' encoding='cp1252'>,1095,32,35.125,1.7342465753424658,24.46586472602741,18.572859589041094,8,0,8,0,0,0,8.0,hoover,7.0,1929
365,365,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_005.txt' mode='rt' encoding='cp1252'>,214,6,35.666666666666664,1.6962616822429906,27.12959501557637,18.335887850467287,0,0,0,0,0,0,8.0,hoover,7.0,1929
366,366,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_006.txt' mode='rt' encoding='cp1252'>,996,45,22.8,1.608433734939759,47.6195060240964,12.281518072289154,0,0,0,0,1,0,8.0,hoover,7.0,1929
367,367,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_007.txt' mode='rt' encoding='cp1252'>,595,21,28.952380952380953,1.5815126050420167,43.652366946778756,14.36327731092437,5,0,5,0,0,0,8.0,hoover,7.0,1929
368,368,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_008.txt' mode='rt' encoding='cp1252'>,10996,411,27.364963503649637,1.7473626773372135,31.2326795410674,15.70121535900248,25,1,24,2,2,0,8.0,hoover,7.0,1929
369,369,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_009.txt' mode='rt' encoding='cp1252'>,407,25,16.88,1.7886977886977886,38.37796707616712,12.09983390663391,0,0,0,0,0,0,8.0,hoover,7.0,1930
370,370,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_010.txt' mode='rt' encoding='cp1252'>,617,32,19.9375,1.73419773095624,39.88530946110214,12.649158225283635,0,0,0,0,0,0,8.0,hoover,7.0,1930
371,371,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_011.txt' mode='rt' encoding='cp1252'>,1679,81,21.28395061728395,1.7069684335914237,40.822260641622364,12.852968257119539,5,0,5,1,0,0,8.0,hoover,7.0,1930
372,372,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_012.txt' mode='rt' encoding='cp1252'>,2166,76,29.23684210526316,1.5863342566943677,42.95572714681444,14.531112650046168,1,1,0,0,0,0,8.0,hoover,7.0,1930
373,373,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_013.txt' mode='rt' encoding='cp1252'>,3701,179,21.44692737430168,1.7089975682248042,40.48517444326538,12.940472981030345,14,0,14,0,0,0,8.0,hoover,7.0,1930
374,374,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_014.txt' mode='rt' encoding='cp1252'>,4542,165,28.036363636363635,1.7840158520475562,27.450349825867683,16.39556887234298,4,1,3,2,2,0,8.0,hoover,7.0,1930
375,375,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_015.txt' mode='rt' encoding='cp1252'>,316,13,24.76923076923077,1.7025316455696202,37.66005355404093,14.159873417721519,0,0,0,0,0,0,8.0,hoover,7.0,1930
376,376,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_016.txt' mode='rt' encoding='cp1252'>,1465,47,31.74468085106383,1.6839590443686008,32.15121378258661,16.66114225546438,0,0,0,0,0,0,8.0,hoover,7.0,1931
377,377,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_017.txt' mode='rt' encoding='cp1252'>,2228,85,26.95294117647059,1.6225314183123878,42.21160671665436,14.067517794909707,7,1,6,2,0,0,8.0,hoover,7.0,1931
378,378,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_018.txt' mode='rt' encoding='cp1252'>,1394,57,25.105263157894736,1.6678622668579628,40.252010118553216,13.881827380502909,10,3,7,0,0,0,8.0,hoover,7.0,1931
379,379,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_019.txt' mode='rt' encoding='cp1252'>,874,65,14.230769230769232,1.6876430205949655,49.61616968843514,9.874187643020598,0,0,0,0,2,0,8.0,hoover,7.0,1931
380,380,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_020.txt' mode='rt' encoding='cp1252'>,971,46,21.80434782608696,1.5767250257466532,51.3126497783549,11.51905095598442,0,0,0,0,0,0,8.0,hoover,7.0,1931
381,381,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_021.txt' mode='rt' encoding='cp1252'>,5689,252,23.190476190476193,1.7966250659166814,31.30218609011544,14.654461492102554,5,0,5,2,0,0,8.0,hoover,7.0,1931
382,382,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_022.txt' mode='rt' encoding='cp1252'>,826,49,17.387755102040817,1.757869249394673,40.47069007263926,11.934081632653065,2,1,1,0,0,0,8.0,hoover,7.0,1931
383,383,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_023.txt' mode='rt' encoding='cp1252'>,7243,342,21.91812865497076,1.6661604307607345,43.63092697284654,12.618763258415267,28,5,23,4,5,0,8.0,hoover,7.0,1932
384,384,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_024.txt' mode='rt' encoding='cp1252'>,2565,82,32.0,1.6900584795321638,31.37605263157897,16.832690058479532,1,0,1,0,0,0,8.0,hoover,7.0,1932
385,385,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_025.txt' mode='rt' encoding='cp1252'>,6614,293,23.320819112627987,1.6679770184457212,42.05351284017459,13.187248271584425,47,4,43,13,3,1,8.0,hoover,7.0,1932
386,386,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_026.txt' mode='rt' encoding='cp1252'>,4211,196,22.01020408163265,1.7416290667299932,37.15282381178548,13.545202579250653,2,0,2,1,3,1,8.0,hoover,7.0,1932
387,387,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_027.txt' mode='rt' encoding='cp1252'>,8684,328,27.103658536585368,1.6248272685398435,41.86439966689511,14.153388598038449,144,11,133,1,6,0,8.0,hoover,7.0,1932
388,388,<_io.TextIOWrapper name='corpus/hoover/hoover_speeches_028.txt' mode='rt' encoding='cp1252'>,7983,331,24.764350453172213,1.6392333709131903,43.020041110774315,13.41105045351281,58,21,37,1,5,0,8.0,hoover,7.0,1932
389,389,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_000.txt' mode='rt' encoding='cp1252'>,1130,26,44.384615384615394,1.6973451327433628,18.18921715452691,21.748672566371685,3,0,3,0,1,0,5.0,jackson,2.0,1829
390,390,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_001.txt' mode='rt' encoding='cp1252'>,898,27,33.814814814814824,1.6302895322939863,34.59046853089171,16.835194258846823,1,0,1,1,2,0,5.0,jackson,2.0,1830
391,391,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_002.txt' mode='rt' encoding='cp1252'>,409,6,68.83333333333333,1.7481662591687042,-10.925698859005678,31.883361858190714,3,0,3,0,0,0,5.0,jackson,2.0,1829
392,392,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_003.txt' mode='rt' encoding='cp1252'>,5488,120,46.49166666666667,1.6698250728862971,18.378757167152603,22.245685860058302,13,2,11,2,0,0,5.0,jackson,2.0,1830
393,393,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_004.txt' mode='rt' encoding='cp1252'>,10534,303,35.755775577557756,1.668786785646478,29.363525723086862,18.04643654587597,63,20,43,1,9,0,5.0,jackson,2.0,1829
394,394,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_005.txt' mode='rt' encoding='cp1252'>,859,7,123.42857142857143,1.6472642607683352,-57.80355646100112,51.98486113420921,3,0,3,0,0,0,5.0,jackson,2.0,1830
395,395,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_006.txt' mode='rt' encoding='cp1252'>,15050,383,40.28720626631853,1.6720265780730896,24.490037134703304,19.851924065126685,68,16,52,4,14,1,5.0,jackson,2.0,1830
396,396,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_007.txt' mode='rt' encoding='cp1252'>,7184,168,43.74404761904761,1.655066815144766,22.41613910541949,20.999966990136816,37,5,32,4,10,3,5.0,jackson,2.0,1831
397,397,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_008.txt' mode='rt' encoding='cp1252'>,416,10,42.0,1.6538461538461535,24.289615384615413,20.305384615384614,0,0,0,0,1,0,5.0,jackson,2.0,1832
398,398,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_009.txt' mode='rt' encoding='cp1252'>,8095,235,35.43404255319149,1.6129709697344041,34.41210276898008,17.26233403861065,20,1,19,8,0,0,5.0,jackson,2.0,1832
399,399,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_010.txt' mode='rt' encoding='cp1252'>,2618,67,39.701492537313435,1.62987012987013,28.650972087613894,19.12604962201977,16,13,3,0,13,0,5.0,jackson,2.0,1831
400,400,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_011.txt' mode='rt' encoding='cp1252'>,7868,196,41.127551020408156,1.6548042704626331,25.09409443314695,19.976435289418262,14,0,14,5,4,2,5.0,jackson,2.0,1832
401,401,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_012.txt' mode='rt' encoding='cp1252'>,600,10,60.1,1.6466666666666667,6.525500000000022,27.27966666666667,0,0,0,0,0,0,5.0,jackson,2.0,1832
402,402,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_013.txt' mode='rt' encoding='cp1252'>,8881,240,37.80833333333333,1.6057876365274182,32.60990761644709,18.10354411102353,24,4,20,4,2,1,5.0,jackson,2.0,1832
403,403,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_014.txt' mode='rt' encoding='cp1252'>,1184,31,39.096774193548384,1.6875,24.389274193548406,19.570241935483875,2,0,2,0,0,0,5.0,jackson,2.0,1833
404,404,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_015.txt' mode='rt' encoding='cp1252'>,11453,208,55.57692307692307,1.6455077272330394,11.214469353007958,25.50199118134987,83,28,55,4,1,0,5.0,jackson,2.0,1833
405,405,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_016.txt' mode='rt' encoding='cp1252'>,325,8,40.75,1.6769230769230767,23.6060576923077,20.09019230769231,2,0,2,0,0,0,5.0,jackson,2.0,1833
406,406,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_017.txt' mode='rt' encoding='cp1252'>,12609,252,50.650793650793645,1.6803077167102862,13.270411610754252,23.991440580990897,130,0,130,0,1,0,5.0,jackson,2.0,1834
407,407,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_018.txt' mode='rt' encoding='cp1252'>,7401,158,47.506329113924046,1.6026212673962978,23.03431672764029,21.848399309706696,120,0,120,1,0,0,5.0,jackson,2.0,1833
408,408,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_019.txt' mode='rt' encoding='cp1252'>,7885,187,43.155080213903744,1.6465440710209258,23.734965174517413,20.669701321469386,30,1,29,1,2,0,5.0,jackson,2.0,1833
409,409,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_020.txt' mode='rt' encoding='cp1252'>,465,8,58.25,1.7247311827956988,1.7989919354838833,27.479327956989252,3,0,3,0,0,0,5.0,jackson,2.0,1834
410,410,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_021.txt' mode='rt' encoding='cp1252'>,12375,298,42.516778523489926,1.6430707070707071,24.676687980475922,20.379777967595423,32,3,29,6,9,0,5.0,jackson,2.0,1836
411,411,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_022.txt' mode='rt' encoding='cp1252'>,13419,321,42.797507788162,1.655488486474402,23.341203639281222,20.63579217778112,39,24,15,4,2,0,5.0,jackson,2.0,1834
412,412,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_023.txt' mode='rt' encoding='cp1252'>,10832,241,45.937759336099575,1.6569423929098963,20.03084783368169,21.87764637741562,57,13,44,5,0,0,5.0,jackson,2.0,1835
413,413,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_024.txt' mode='rt' encoding='cp1252'>,1808,40,45.875,1.706305309734513,15.91844579646019,22.435652654867262,4,4,0,0,1,0,5.0,jackson,2.0,1836
414,414,<_io.TextIOWrapper name='corpus/jackson/jackson_speeches_025.txt' mode='rt' encoding='cp1252'>,8234,183,45.79781420765028,1.6249696380859853,22.87778719716067,21.445789270398237,33,0,33,3,3,1,5.0,jackson,2.0,1837
415,415,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_000.txt' mode='rt' encoding='cp1252'>,1730,38,46.44736842105264,1.5757225433526012,26.38479388500156,21.11799969577122,12,0,12,4,1,0,2.0,jefferson,1.0,1801
416,416,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_001.txt' mode='rt' encoding='cp1252'>,1224,35,35.885714285714286,1.619281045751634,33.41982352941179,17.512944911297854,29,0,29,2,0,0,2.0,jefferson,1.0,1801
417,417,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_002.txt' mode='rt' encoding='cp1252'>,242,6,41.0,1.6735537190082646,23.637355371900874,20.14793388429753,9,0,9,0,0,1,2.0,jefferson,1.0,1802
418,418,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_003.txt' mode='rt' encoding='cp1252'>,3239,90,36.95555555555556,1.6708860759493671,27.968149085794664,18.539122362869197,7,1,6,1,1,0,2.0,jefferson,1.0,1801
419,419,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_004.txt' mode='rt' encoding='cp1252'>,922,35,27.257142857142853,1.4479392624728848,56.67333839479394,12.12596901146576,6,2,4,0,1,0,2.0,jefferson,1.0,1802
420,420,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_005.txt' mode='rt' encoding='cp1252'>,2128,60,36.41666666666666,1.6221804511278195,32.635617167919825,17.75422932330827,2,0,2,2,3,1,2.0,jefferson,1.0,1802
421,421,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_006.txt' mode='rt' encoding='cp1252'>,2410,86,28.988372093023248,1.5767634854771784,44.01761145421213,14.321274244909775,5,0,5,0,2,0,2.0,jefferson,1.0,1803
422,422,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_007.txt' mode='rt' encoding='cp1252'>,1150,45,26.355555555555554,1.348695652173913,65.98445893719807,10.603275362318843,8,1,7,0,0,0,2.0,jefferson,1.0,1803
423,423,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_008.txt' mode='rt' encoding='cp1252'>,2301,48,48.89583333333334,1.6931768796175577,13.962965151021335,23.45886217948718,1,1,0,2,2,0,2.0,jefferson,1.0,1803
424,424,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_009.txt' mode='rt' encoding='cp1252'>,1293,35,37.857142857142854,1.6542923433874708,28.456867749419985,18.69493536625788,1,0,1,0,5,0,2.0,jefferson,1.0,1803
425,425,<_io.TextIOWrapper name='corpus/jefferson/jefferson_speeches_010.txt' mode='rt' encoding='cp1252'>,1002,29,35.44827586206897,1.6307385229540918,32.89452095808386,17.477542157065187,21,19,2,0,0,0,2.0,jefferson,1.0,1805
