,speech,word_count,sentence_count,average_words,average_syl_per_word,flesch_kincaid_score,flesch_kincaid_grade_level,total_gendered_terms,female_gendered_terms,male_gendered_terms,terms_of_equality,terms_for_race,terms_for_religion,political_party,president,time_period
876,<_io.TextIOWrapper name='corpus/truman/truman_speeches_014.txt' mode='rt' encoding='cp1252'>,2286,121,19.28099173553719,1.6443569553805775,48.152194963232915,11.332998850350322,13,0,13,3,1,0,7.0,truman,8.0
877,<_io.TextIOWrapper name='corpus/truman/truman_speeches_015.txt' mode='rt' encoding='cp1252'>,2479,157,16.369426751592357,1.4784187172246874,65.14580836992523,8.239417296372334,13,0,13,0,0,0,7.0,truman,8.0
878,<_io.TextIOWrapper name='corpus/truman/truman_speeches_016.txt' mode='rt' encoding='cp1252'>,1972,117,17.564102564102566,1.390973630831643,71.33106672907891,7.673488843813388,16,0,16,0,4,3,7.0,truman,8.0
879,<_io.TextIOWrapper name='corpus/truman/truman_speeches_017.txt' mode='rt' encoding='cp1252'>,3782,191,20.43979057591623,1.4569011105235325,62.83477861515419,9.572951428785018,16,1,15,1,5,1,7.0,truman,8.0
880,<_io.TextIOWrapper name='corpus/truman/truman_speeches_018.txt' mode='rt' encoding='cp1252'>,1270,70,18.82857142857143,1.3598425196850394,72.68132283464568,7.799284589426325,8,0,8,0,1,0,7.0,truman,8.0
881,<_io.TextIOWrapper name='corpus/trump/trump_speeches_000.txt' mode='rt' encoding='cp1252'>,5392,431,13.132250580046403,1.482566765578635,68.0806172933004,7.02586556004599,3,0,3,0,7,0,,trump,
882,<_io.TextIOWrapper name='corpus/trump/trump_speeches_001.txt' mode='rt' encoding='cp1252'>,3052,214,15.023364485981308,1.5439056356487548,60.97186827084434,8.487198650188017,20,4,16,3,2,3,,trump,
883,<_io.TextIOWrapper name='corpus/trump/trump_speeches_002.txt' mode='rt' encoding='cp1252'>,12655,1137,12.053649956024627,1.3803239826155669,77.82513636535808,5.398746477713292,131,17,114,2,15,2,,trump,
884,<_io.TextIOWrapper name='corpus/trump/trump_speeches_003.txt' mode='rt' encoding='cp1252'>,2909,194,15.762886597938145,1.5696115503609487,58.046532942556524,9.078942067455074,16,4,12,0,1,3,,trump,
885,<_io.TextIOWrapper name='corpus/trump/trump_speeches_004.txt' mode='rt' encoding='cp1252'>,811,58,14.655172413793103,1.6140567200986438,55.410801479654765,9.171386538543306,4,1,3,0,1,0,,trump,
886,<_io.TextIOWrapper name='corpus/trump/trump_speeches_005.txt' mode='rt' encoding='cp1252'>,12342,904,14.224557522123893,1.4904391508669583,66.3059219516996,7.544759413858429,61,2,59,0,12,0,,trump,
887,<_io.TextIOWrapper name='corpus/trump/trump_speeches_006.txt' mode='rt' encoding='cp1252'>,9729,752,13.658244680851064,1.5073491622982835,65.4501425185014,7.523435540651661,23,3,20,0,3,0,,trump,
888,<_io.TextIOWrapper name='corpus/trump/trump_speeches_007.txt' mode='rt' encoding='cp1252'>,26224,1908,14.34329140461216,1.4670912141549726,68.160642506808,7.315559974827419,119,8,111,1,17,0,,trump,
889,<_io.TextIOWrapper name='corpus/trump/trump_speeches_008.txt' mode='rt' encoding='cp1252'>,12344,1075,12.135813953488372,1.5061568373298768,67.09628039910173,6.915618122353013,30,7,23,0,13,0,,trump,
890,<_io.TextIOWrapper name='corpus/trump/trump_speeches_009.txt' mode='rt' encoding='cp1252'>,1281,76,16.855263157894736,1.7244340359094457,43.83978845679775,11.33187425531041,0,0,0,0,1,1,,trump,
891,<_io.TextIOWrapper name='corpus/trump/trump_speeches_010.txt' mode='rt' encoding='cp1252'>,9815,1102,9.748638838475499,1.3295975547631176,84.45617844598765,3.9012202932102333,204,43,161,0,0,1,,trump,
892,<_io.TextIOWrapper name='corpus/trump/trump_speeches_011.txt' mode='rt' encoding='cp1252'>,6349,550,12.303636363636363,1.666246653016223,53.38234224573662,8.870128687409615,78,20,58,4,7,6,,trump,
893,<_io.TextIOWrapper name='corpus/trump/trump_speeches_012.txt' mode='rt' encoding='cp1252'>,1536,124,13.07258064516129,1.54296875,63.03117439516129,7.715337701612903,4,3,1,0,1,2,,trump,
894,<_io.TextIOWrapper name='corpus/trump/trump_speeches_013.txt' mode='rt' encoding='cp1252'>,1059,71,14.915492957746478,1.6591123701605288,51.33486813230661,9.80456822141537,5,1,4,0,0,1,,trump,
895,<_io.TextIOWrapper name='corpus/trump/trump_speeches_014.txt' mode='rt' encoding='cp1252'>,536,37,14.432432432432432,1.7276119402985075,46.03011093182735,10.424469544171039,3,0,3,0,0,1,,trump,
896,<_io.TextIOWrapper name='corpus/trump/trump_speeches_015.txt' mode='rt' encoding='cp1252'>,752,45,17.355555555555554,1.6050531914893618,53.431611111111124,10.118294326241138,17,1,16,0,0,0,,trump,11.0
897,<_io.TextIOWrapper name='corpus/trump/trump_speeches_016.txt' mode='rt' encoding='cp1252'>,7181,574,13.170731707317072,1.4230608550341177,73.07575898118682,6.338703455256248,50,3,47,0,5,0,,trump,11.0
898,<_io.TextIOWrapper name='corpus/trump/trump_speeches_017.txt' mode='rt' encoding='cp1252'>,3853,232,17.20258620689655,1.6789514663898262,47.335080943420735,10.930635924089604,7,5,2,0,5,3,,trump,11.0
899,<_io.TextIOWrapper name='corpus/trump/trump_speeches_018.txt' mode='rt' encoding='cp1252'>,9002,807,11.76456009913259,1.3622528327038437,79.64738185263526,5.072761864567067,65,20,45,1,1,0,,trump,11.0
900,<_io.TextIOWrapper name='corpus/trump/trump_speeches_019.txt' mode='rt' encoding='cp1252'>,8,1,7.0,2.0,30.53000000000003,10.740000000000002,0,0,0,0,0,0,,trump,11.0
901,<_io.TextIOWrapper name='corpus/trump/trump_speeches_020.txt' mode='rt' encoding='cp1252'>,1525,89,17.213483146067414,1.6340983606557378,51.11859329526618,10.405619082704,1,1,0,0,1,1,,trump,11.0
902,<_io.TextIOWrapper name='corpus/trump/trump_speeches_021.txt' mode='rt' encoding='cp1252'>,3622,227,16.51101321585903,1.6435670900055217,51.03054577143595,10.24338681625018,2,0,2,0,5,2,,trump,11.0
903,<_io.TextIOWrapper name='corpus/trump/trump_speeches_022.txt' mode='rt' encoding='cp1252'>,5979,683,9.566617862371888,1.4761665830406423,72.24118994445422,5.559746646204619,27,5,22,0,8,4,,trump,11.0
904,<_io.TextIOWrapper name='corpus/trump/trump_speeches_023.txt' mode='rt' encoding='cp1252'>,4928,463,11.434125269978402,1.4837662337662338,69.70273947434856,6.377750413733139,24,1,23,0,2,2,,trump,11.0
905,<_io.TextIOWrapper name='corpus/trump/trump_speeches_024.txt' mode='rt' encoding='cp1252'>,9984,1035,10.481159420289854,1.4008413461538463,77.68544530379042,5.027580058528429,80,26,54,0,2,2,,trump,11.0
906,<_io.TextIOWrapper name='corpus/trump/trump_speeches_025.txt' mode='rt' encoding='cp1252'>,709,40,18.25,1.5133991537376588,60.277681593794085,9.385610014104376,1,0,1,0,0,1,,trump,11.0
907,<_io.TextIOWrapper name='corpus/trump/trump_speeches_026.txt' mode='rt' encoding='cp1252'>,5471,475,12.32,1.4474501919210383,71.87591376348018,6.294712264668252,30,2,28,0,3,1,,trump,11.0
908,<_io.TextIOWrapper name='corpus/trump/trump_speeches_027.txt' mode='rt' encoding='cp1252'>,5113,323,16.352941176470587,1.5969098376686877,55.13819243911141,9.631183143314043,61,11,50,0,3,3,,trump,11.0
909,<_io.TextIOWrapper name='corpus/trump/trump_speeches_028.txt' mode='rt' encoding='cp1252'>,3689,264,14.643939393939394,1.5624830577392248,59.78533483041309,8.558436444959217,6,3,3,0,3,1,,trump,11.0
910,<_io.TextIOWrapper name='corpus/trump/trump_speeches_029.txt' mode='rt' encoding='cp1252'>,3046,222,14.4009009009009,1.6657912015758372,51.29214993226978,9.682687529946232,4,2,2,1,0,0,,trump,11.0
911,<_io.TextIOWrapper name='corpus/trump/trump_speeches_030.txt' mode='rt' encoding='cp1252'>,4574,219,21.4337899543379,1.6294271972015741,47.2301623130939,11.99641900917036,15,7,8,0,3,4,,trump,11.0
912,<_io.TextIOWrapper name='corpus/trump/trump_speeches_031.txt' mode='rt' encoding='cp1252'>,4268,345,12.759420289855072,1.4093252108716026,74.65527556605954,6.016211401328391,87,3,84,0,1,5,,trump,11.0
913,<_io.TextIOWrapper name='corpus/trump/trump_speeches_032.txt' mode='rt' encoding='cp1252'>,2444,218,12.027522935779816,1.5106382978723405,66.82706422018349,6.926265859847749,6,0,6,0,1,2,,trump,11.0
914,<_io.TextIOWrapper name='corpus/trump/trump_speeches_033.txt' mode='rt' encoding='cp1252'>,4788,260,18.51153846153846,1.5614035087719298,55.95105161943323,10.054061403508772,34,15,19,0,5,4,,trump,11.0
915,<_io.TextIOWrapper name='corpus/trump/trump_speeches_034.txt' mode='rt' encoding='cp1252'>,1449,90,16.244444444444444,1.5396825396825398,60.08974603174602,8.913587301587302,4,2,2,0,1,2,,trump,11.0
916,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_000.txt' mode='rt' encoding='cp1252'>,5995,165,37.13333333333333,1.636864053377815,30.665967750903548,18.20699582985822,18,1,17,2,2,0,3.0,tyler,3.0
917,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_001.txt' mode='rt' encoding='cp1252'>,1681,42,40.76190476190476,1.6745984533016063,23.790637517350802,20.067404606101814,16,0,16,0,0,0,3.0,tyler,3.0
918,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_002.txt' mode='rt' encoding='cp1252'>,2526,61,42.21311475409836,1.6441013460015836,24.897714652856195,20.273510636917056,2,0,2,1,1,0,3.0,tyler,3.0
919,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_003.txt' mode='rt' encoding='cp1252'>,2281,63,37.04761904761905,1.6396317404647085,30.518821423352364,18.20622596605499,7,0,7,0,0,0,3.0,tyler,3.0
920,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_004.txt' mode='rt' encoding='cp1252'>,8246,211,39.829383886255926,1.6511035653650254,26.724813725569106,19.42648178694711,30,5,25,2,5,0,3.0,tyler,3.0
921,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_005.txt' mode='rt' encoding='cp1252'>,2575,57,45.89473684210526,1.6442718446601943,21.146444047010732,21.711355135411342,5,0,5,2,0,0,3.0,tyler,3.0
922,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_006.txt' mode='rt' encoding='cp1252'>,703,15,47.46666666666667,1.67425320056899,17.01451256519681,22.678187766714085,4,0,4,0,2,0,3.0,tyler,3.0
923,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_007.txt' mode='rt' encoding='cp1252'>,3233,74,44.25675675675676,1.6325394370553665,23.8015555170079,20.934100492388463,8,0,8,0,0,0,3.0,tyler,3.0
924,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_008.txt' mode='rt' encoding='cp1252'>,8407,211,40.654028436018955,1.645890329487332,26.328839262812522,19.686576977997905,34,2,32,3,6,0,3.0,tyler,3.0
925,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_009.txt' mode='rt' encoding='cp1252'>,665,20,33.75,1.6842105263157894,30.09453947368425,17.446184210526315,8,7,1,0,1,0,3.0,tyler,3.0
926,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_010.txt' mode='rt' encoding='cp1252'>,8176,379,22.147757255936675,1.586839530332681,50.10840211907947,11.772331787740942,29,6,23,1,7,0,3.0,tyler,3.0
927,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_011.txt' mode='rt' encoding='cp1252'>,8034,197,41.55329949238579,1.6582026387851632,24.374457774003645,20.18257793969538,41,23,18,6,3,0,3.0,tyler,3.0
928,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_012.txt' mode='rt' encoding='cp1252'>,1619,41,40.19512195121951,1.6738727609635577,24.42731564199525,19.837796140345592,0,0,0,0,1,0,3.0,tyler,3.0
929,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_013.txt' mode='rt' encoding='cp1252'>,1496,33,45.878787878787875,1.6898395721925135,17.307602495543676,22.242834224598926,2,1,1,2,3,0,3.0,tyler,3.0
930,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_014.txt' mode='rt' encoding='cp1252'>,1968,36,55.5,1.671239837398374,9.11560975609757,25.775630081300815,26,13,13,1,1,0,3.0,tyler,3.0
931,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_015.txt' mode='rt' encoding='cp1252'>,1770,35,51.31428571428572,1.7141242937853107,9.736084745762724,24.649238095238093,45,43,2,0,1,0,3.0,tyler,3.0
932,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_016.txt' mode='rt' encoding='cp1252'>,1097,23,48.26086956521739,1.6171376481312671,21.040372359399186,22.313963378383736,15,11,4,0,3,0,5.0,tyler,3.0
933,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_017.txt' mode='rt' encoding='cp1252'>,9319,268,35.59701492537314,1.6658439746753944,29.773629593207914,17.94979472206518,57,43,14,0,3,0,3.0,tyler,3.0
934,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_000.txt' mode='rt' encoding='cp1252'>,11734,297,40.24915824915825,1.665075847963184,25.11668763941904,19.755066723137293,18,1,17,7,0,0,5.0,vanburen,2.0
935,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_001.txt' mode='rt' encoding='cp1252'>,3831,93,42.13978494623656,1.711824588880188,19.242758060305988,21.044046277818477,19,2,17,4,0,0,5.0,vanburen,2.0
936,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_002.txt' mode='rt' encoding='cp1252'>,399,7,56.714285714285715,1.7393483709273183,2.1211278195488887,27.052882205513786,0,0,0,0,0,0,5.0,vanburen,2.0
937,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_003.txt' mode='rt' encoding='cp1252'>,11443,282,41.56737588652482,1.675871711963646,22.86536664305291,20.396562796915706,24,2,22,4,6,0,5.0,vanburen,2.0
938,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_004.txt' mode='rt' encoding='cp1252'>,521,9,57.333333333333336,1.7332053742802302,2.0124920025592132,27.221823416506727,4,0,4,0,0,0,5.0,vanburen,2.0
939,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_005.txt' mode='rt' encoding='cp1252'>,11483,269,43.6728624535316,1.7021684228860054,18.503596033509382,21.52800374693219,22,1,21,3,20,1,5.0,vanburen,2.0
940,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_006.txt' mode='rt' encoding='cp1252'>,2110,40,53.375,1.666824644549763,11.646010071090075,24.89478080568721,24,11,13,0,0,0,5.0,vanburen,2.0
941,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_007.txt' mode='rt' encoding='cp1252'>,13424,341,40.35777126099707,1.6542759237187128,25.920119023484887,19.669986691669667,23,6,17,2,2,0,5.0,vanburen,2.0
942,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_008.txt' mode='rt' encoding='cp1252'>,9016,182,50.21978021978022,1.710625554569654,11.143001160330357,24.18109582963621,15,0,15,1,8,0,5.0,vanburen,3.0
943,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_009.txt' mode='rt' encoding='cp1252'>,880,35,25.571428571428573,1.6625,40.23249999999999,14.000357142857148,14,13,1,0,0,0,3.0,vanburen,3.0
944,<_io.TextIOWrapper name='corpus/washington/washington_speeches_000.txt' mode='rt' encoding='cp1252'>,1436,26,56.03846153846154,1.7047353760445683,5.735348725091086,26.38087743732591,9,1,8,1,0,0,0.0,washington,0.0
945,<_io.TextIOWrapper name='corpus/washington/washington_speeches_001.txt' mode='rt' encoding='cp1252'>,1408,41,35.26829268292683,1.6484375,31.579870426829302,17.616196646341468,2,0,2,0,0,1,0.0,washington,0.0
946,<_io.TextIOWrapper name='corpus/washington/washington_speeches_002.txt' mode='rt' encoding='cp1252'>,1413,52,28.115384615384617,1.5102618542108988,50.529731749142584,13.19608987968861,11,0,11,0,5,0,0.0,washington,0.0
947,<_io.TextIOWrapper name='corpus/washington/washington_speeches_003.txt' mode='rt' encoding='cp1252'>,854,22,39.18181818181818,1.7540983606557377,18.66873323397914,20.389269746646793,0,0,0,0,0,0,0.0,washington,0.0
948,<_io.TextIOWrapper name='corpus/washington/washington_speeches_004.txt' mode='rt' encoding='cp1252'>,439,6,73.33333333333333,1.601366742596811,-3.073959757023516,31.90612756264237,9,0,9,0,0,1,0.0,washington,0.0
949,<_io.TextIOWrapper name='corpus/washington/washington_speeches_005.txt' mode='rt' encoding='cp1252'>,2363,66,36.75757575757576,1.6716038933559034,28.108371228151185,18.470380487054204,4,0,4,1,3,0,0.0,washington,0.0
950,<_io.TextIOWrapper name='corpus/washington/washington_speeches_006.txt' mode='rt' encoding='cp1252'>,164,5,33.4,1.829268292682927,18.17790243902442,19.02136585365854,0,0,0,0,0,0,0.0,washington,0.0
951,<_io.TextIOWrapper name='corpus/washington/washington_speeches_007.txt' mode='rt' encoding='cp1252'>,2267,59,39.3728813559322,1.7326863696515218,20.286258551210096,20.21112289070152,0,0,0,0,1,1,0.0,washington,0.0
952,<_io.TextIOWrapper name='corpus/washington/washington_speeches_008.txt' mode='rt' encoding='cp1252'>,199,3,66.66666666666667,1.7537688442211055,-9.200510887772168,31.104472361809048,0,0,0,0,0,0,0.0,washington,0.0
953,<_io.TextIOWrapper name='corpus/washington/washington_speeches_009.txt' mode='rt' encoding='cp1252'>,141,5,28.2,1.7304964539007093,31.812000000000012,15.827858156028373,0,0,0,0,0,0,0.0,washington,0.0
954,<_io.TextIOWrapper name='corpus/washington/washington_speeches_010.txt' mode='rt' encoding='cp1252'>,1976,56,35.839285714285715,1.6558704453441295,30.371485323886645,17.926592683632155,3,0,3,3,1,0,0.0,washington,0.0
955,<_io.TextIOWrapper name='corpus/washington/washington_speeches_011.txt' mode='rt' encoding='cp1252'>,243,3,81.0,1.6790123456790123,-17.424444444444404,35.81234567901234,0,0,0,0,0,0,0.0,washington,0.0
956,<_io.TextIOWrapper name='corpus/washington/washington_speeches_012.txt' mode='rt' encoding='cp1252'>,1301,8,161.875,1.7132974634896234,-102.41309041122213,67.75816006917756,8,0,8,0,0,0,0.0,washington,0.0
957,<_io.TextIOWrapper name='corpus/washington/washington_speeches_013.txt' mode='rt' encoding='cp1252'>,659,4,165.0,1.7450682852807284,-108.2727769347496,69.3518057663126,1,0,1,0,0,0,0.0,washington,0.0
958,<_io.TextIOWrapper name='corpus/washington/washington_speeches_014.txt' mode='rt' encoding='cp1252'>,2929,80,37.575,1.699214749061113,24.94280722942989,19.11498403892114,15,0,15,0,1,0,0.0,washington,0.0
959,<_io.TextIOWrapper name='corpus/washington/washington_speeches_015.txt' mode='rt' encoding='cp1252'>,391,2,195.0,1.7263427109974425,-137.13859335038362,80.83084398976982,0,0,0,0,0,0,0.0,washington,0.0
960,<_io.TextIOWrapper name='corpus/washington/washington_speeches_016.txt' mode='rt' encoding='cp1252'>,1986,51,39.431372549019606,1.7230614300100704,21.041159883893158,20.120360168236477,6,1,5,1,1,0,0.0,washington,0.0
961,<_io.TextIOWrapper name='corpus/washington/washington_speeches_017.txt' mode='rt' encoding='cp1252'>,6068,164,37.6890243902439,1.698417930125247,24.894483355306562,19.150051087673038,14,3,11,3,3,2,0.0,washington,0.0
962,<_io.TextIOWrapper name='corpus/washington/washington_speeches_018.txt' mode='rt' encoding='cp1252'>,1082,21,52.333333333333336,1.6737523105360443,12.117221195317313,24.570277264325323,1,0,1,2,0,0,0.0,washington,0.0
963,<_io.TextIOWrapper name='corpus/washington/washington_speeches_019.txt' mode='rt' encoding='cp1252'>,1610,65,25.353846153846153,1.4260869565217391,60.453889632107035,11.125826086956526,26,3,23,0,11,0,0.0,washington,0.0
964,<_io.TextIOWrapper name='corpus/washington/washington_speeches_020.txt' mode='rt' encoding='cp1252'>,2872,77,38.25974025974026,1.701949860724234,24.016405419093445,19.41430705784467,8,0,8,0,1,3,0.0,washington,0.0
965,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_000.txt' mode='rt' encoding='cp1252'>,1705,65,27.03076923076923,1.5067448680351907,51.92815339499211,12.731589442815253,10,4,6,1,0,1,7.0,wilson,6.0
966,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_001.txt' mode='rt' encoding='cp1252'>,1167,40,29.925,1.5372750642673523,46.407654562982,14.220595758354758,5,0,5,0,0,0,7.0,wilson,6.0
967,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_002.txt' mode='rt' encoding='cp1252'>,1191,42,29.142857142857142,1.5146935348446684,49.11192695214106,13.649097996881373,9,0,9,0,0,0,7.0,wilson,6.0
968,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_003.txt' mode='rt' encoding='cp1252'>,1263,43,30.11627906976744,1.3919239904988123,58.510207147986534,12.58005192509529,7,0,7,0,1,1,7.0,wilson,6.0
969,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_004.txt' mode='rt' encoding='cp1252'>,3559,109,33.42201834862385,1.5878055633604946,38.583300715848964,16.180692803617138,28,6,22,1,2,0,7.0,wilson,6.0
970,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_005.txt' mode='rt' encoding='cp1252'>,1951,65,30.76923076923077,1.468990261404408,51.327654654417884,13.744085084572013,55,0,55,3,1,0,7.0,wilson,6.0
971,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_006.txt' mode='rt' encoding='cp1252'>,1312,44,30.545454545454547,1.580030487804878,42.16078436807098,14.967087028824835,19,2,17,0,0,0,7.0,wilson,6.0
972,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_007.txt' mode='rt' encoding='cp1252'>,946,38,25.63157894736842,1.4799154334038056,55.6181017024591,11.869317903638592,27,1,26,0,0,0,7.0,wilson,6.0
